symbol,status (HTTP code),size (kB),speed (kB/s),time
UTI,200,11300,34.66726634964224,0.3259558998979628
UTL,200,14377,38.26291628921954,0.37574240006506443
UTMD,200,14244,44.790509080512464,0.3180138000752777
UTSI,200,8503,23.77986606288027,0.35757140000350773
UUU,200,8165,26.12685459970571,0.31251369998790324
UUUU,200,8517,30.743385673952563,0.27703520003706217
UVE,200,14387,32.31349049708504,0.4452319999691099
UVSP,200,14361,39.611350350254135,0.3625475999433547
UVV,200,14559,37.61178715037383,0.38708609994500875
V,200,15292,44.032529730733465,0.3472886998206377
VABK,200,13763,44.185099052327374,0.31148510007187724
VALE,200,14879,41.708211846152516,0.35674029984511435
VALU,200,14042,33.48106776815387,0.41940120002254844
VAR,200,12951,33.71843143330355,0.38409260008484125
VBFC,200,8415,24.548557415755504,0.34279000014066696
VBIV,200,9446,23.44185843062003,0.40295440005138516
VC,200,12210,37.63805630169783,0.324405699968338
VCEL,200,8596,23.200591187363802,0.3705078000202775
VECO,200,9297,30.034056053409262,0.30954859987832606
VEDL,200,14695,38.68758647937584,0.37983760004863143
VERU,200,10160,33.791491860408975,0.30066740000620484
VET,200,14004,46.683081063334065,0.2999802001286298
VFC,200,14930,35.3991868705111,0.4217611001804471
VFF,200,8627,28.068054389266138,0.30736009986139834
VG,200,8775,28.868958610858392,0.3039597000461072
VGR,200,14739,36.79988096415157,0.40051759989000857
VGZ,200,8767,26.0757627673186,0.33621260011568666
VHC,200,13825,45.440904986498985,0.30424129986204207
VHI,200,14033,35.02386130018007,0.4006697000004351
VIAC,200,14955,37.70229532855784,0.39666019985452294
VICR,200,9085,31.571744678718012,0.2877572998404503
VIRC,200,12539,40.388598949397156,0.3104588999412954
VIRX,200,10516,35.996624900084605,0.2921384999062866
VIV,200,14695,35.21079513762249,0.41734359995462
VIVE,200,9070,28.487907719211343,0.31838069995865226
VIVO,200,13379,47.91411201541663,0.2792287999764085
VLGEA,200,14344,36.40419725330141,0.39402049989439547
VLO,200,14929,39.506257781749646,0.37788949999958277
VLY,200,14580,34.678195611580044,0.42043710011057556
VMC,200,14976,40.69342951058102,0.3680201000533998
VMI,200,14970,40.59165660955966,0.3687950000166893
VMW,200,13957,31.145133142499144,0.4481278001330793
VNDA,200,9021,30.716479512458406,0.2936859999317676
VNO,200,14786,38.54726901050526,0.3835810001473874
VNRX,200,7393,25.39767822451626,0.29108960018493235
VOD,200,14838,37.428223470628446,0.39643880003131926
VOLT,200,7993,25.599177046063787,0.3122365998569876
VOXX,200,8367,28.48009813072508,0.2937841000966728
VPG,200,9043,26.27621847430452,0.3441514999140054
VRA,200,9095,23.124206087137157,0.3933108001947403
VRME,200,8253,20.64614710379969,0.3997355999890715
VRNT,200,14624,33.29457617424852,0.4392307000234723
VRSK,200,14946,34.57527652409447,0.4322742000222206
VRSN,200,10001,31.26324647850715,0.319896399974823
VRTS,200,14666,37.36034134103213,0.3925552999135107
VRTX,200,9991,35.94001246397527,0.27799099986441433
VSAT,200,9295,30.56247783077203,0.3041310999542475
VSEC,200,14238,45.91454694394098,0.3100978001020849
VSH,200,14714,37.89808571804779,0.38825180009007454
VTNR,200,8241,29.448991890421514,0.27983979997225106
VTR,200,14808,40.441602174299426,0.3661576001904905
VUZI,200,9685,32.84129600508107,0.29490310000255704
VVI,200,13978,48.49531979822381,0.2882339998614043
VWTR,200,12425,33.07911886074384,0.37561460002325475
VZ,200,15106,42.23334018165626,0.3576795000117272
WAB,200,14715,38.03786155301701,0.38685140013694763
WABC,200,14510,39.45628100521145,0.36774880019947886
WAFD,200,14592,35.45526311768378,0.41156090004369617
WAL,200,14576,41.34066741051474,0.3525825999677181
WASH,200,14324,41.48545981667966,0.3452775999903679
WAT,200,10119,29.181793724354584,0.3467572999652475
WBA,200,14957,31.103296754397626,0.4808815000578761
WBK,200,14466,32.52018630377931,0.4448313999455422
WBS,200,14680,34.27690556387436,0.42827669996768236
WCC,200,9363,27.887593003585373,0.3357407001312822
WCN,200,14794,43.35638308863452,0.34121849993243814
WD,200,14489,39.928449014708704,0.36287409998476505
WDC,200,14437,28.96608898993171,0.4984104000031948
WDFC,200,14671,37.06127879348974,0.3958579001482576
WDR,200,14833,34.41092203597125,0.43105500005185604
WEC,200,14774,29.854045766591288,0.49487429996952415
WELL,200,14758,38.05201922420769,0.387837499845773
WEN,200,14662,37.70260456801038,0.3888856000266969
WERN,200,14600,39.1755847105653,0.3726810999214649
WETF,200,14423,35.09204757683304,0.4110048001166433
WEX,200,9789,30.117766649863032,0.32502410002052784
WEYS,200,14321,40.99908245128529,0.3493005000054836
WF,200,12336,36.20095403471138,0.3407644999679178
WFC,200,15028,30.3404845236495,0.49531179992482066
WFCF,200,7788,28.34137455377733,0.2747925999574363
WFG,200,14271,43.784991779340324,0.32593360007740557
WGO,200,14620,38.679070083813066,0.37798219989053905
WHG,200,14269,41.66480520583983,0.34247129992581904
WHLM,200,7718,27.091062896073456,0.28489100001752377
WHR,200,15154,38.20045938084498,0.3966968001332134
WILC,200,11557,35.46161309831755,0.3259017001837492
WINA,200,14425,29.9775765658428,0.48119299998506904
WIRE,200,14551,34.10957164803795,0.42659579985775054
WIT,200,14388,31.216784164062766,0.46090589999221265
WLDN,200,8759,26.833675324691868,0.32641820004209876
WLFC,200,9063,29.82500883625747,0.3038725000806153
WLK,200,14785,39.51768381434248,0.3741362998262048
WLMS,200,10682,28.34247967226795,0.37689010007306933
WM,200,14900,42.519275644461516,0.35042929998598993
WMB,200,15003,40.93700810789468,0.3664898998104036
WMK,200,14389,38.28158795083521,0.3758726001251489
WMPN,200,13041,45.4445347044605,0.2869652002118528
WMT,200,15161,35.45268408621113,0.4276403998956084
WNC,200,14696,29.58477438367957,0.49674200010485947
WNEB,200,13930,39.87125561791574,0.34937450010329485
WNS,200,9141,21.29491039832961,0.42925749998539686
WOR,200,14610,33.86165393636927,0.4314615000039339
WPC,200,14601,34.60087894339521,0.4219835000112653
WPP,200,14482,34.37479974276214,0.4212969997897744
WPRT,200,8829,25.981050213042295,0.33982460014522076
WRB,200,14741,54.54550840020525,0.2702513998374343
WRE,200,14607,40.69160405990634,0.35896839993074536
WRI,200,14775,41.60868906349289,0.35509410011582077
WRLD,200,9489,33.35917271410287,0.2844495000317693
WRN,200,8717,28.919904436406057,0.30141870002262294
WSBC,200,14559,37.333171950095796,0.3899749000556767
WSBF,200,14369,32.339319561582506,0.44431980000808835
WSFS,200,14404,37.62844653312504,0.3827954998705536
WSM,200,14741,31.461783043857807,0.46853669988922775
WSO,200,14932,35.634688589607755,0.4190299001056701
WSR,200,14492,36.400701082347375,0.398124200059101
WST,200,14633,47.570578106522944,0.30760609987191856
WSTG,200,14247,37.14705798458638,0.3835296998731792
WTBA,200,14175,51.69588018247139,0.2741997998673469
WTFC,200,14538,35.65119214589236,0.40778440004214644
WTI,200,10850,33.46917395462403,0.32417890010401607
WTM,200,14806,35.28725651240758,0.41958490014076233
WTRG,200,14707,48.07649874435915,0.30590829998254776
WTS,200,14509,37.35037581872438,0.3884566000197083
WTT,200,8101,29.337365210767622,0.276132500031963
WU,200,14992,40.7679449507015,0.36773990001529455
WVFC,200,13881,31.887415219438335,0.4353127998765558
WVVI,200,8139,23.150222168424868,0.3515732998494059
WW,200,10785,33.96081327429523,0.3175719000864774
WWD,200,14612,37.50162970954492,0.3896364001557231
WWE,200,14599,36.436005128559174,0.4006751000415534
WWW,200,14738,35.508170635700864,0.4150594000238925
WY,200,14872,42.68530523032751,0.3484102999791503
WYNN,200,14643,38.36013626784444,0.3817243999801576
WYY,200,8154,21.843495671455926,0.3732918999157846
X,200,14929,40.302725345576,0.37042159982956946
XEC,200,14940,42.00983602261747,0.355631000129506
XEL,200,14830,53.62715566649132,0.27653899998404086
XELB,200,7745,27.389267087988898,0.2827749999705702
XIN,200,13951,50.05169841577433,0.2787318001501262
XLNX,200,14732,56.077384678297534,0.2627083999104798
XOM,200,15000,39.46084903656217,0.38012360013090074
XOMA,200,8737,29.808521974668597,0.2931040998082608
XPEL,200,8555,22.84681762888309,0.37445040000602603
XPER,200,14605,39.92705144973982,0.36579210008494556
XPL,200,8659,27.775256187988465,0.3117523000109941
XPO,200,9402,27.373705224525867,0.34346830006688833
XRAY,200,14800,37.58730158285639,0.39375000004656613
XRX,200,14724,37.160385267199146,0.39622840005904436
XTLB,200,8012,22.599851740201586,0.35451560001820326
XXII,200,8401,20.346966524470705,0.41288709989748895
Y,200,14460,33.38320807421803,0.43315189983695745
YELL,200,9152,29.256684562335074,0.31281740008853376
YORW,200,14237,50.06621809308394,0.284363399958238
YPF,200,13737,42.80447356106771,0.32092440011911094
YTEN,200,10034,32.002918975173806,0.31353390007279813
YUM,200,14888,33.40000021982421,0.4457485000602901
ZBH,200,15814,32.373536643643945,0.4884854000993073
ZBRA,200,9717,27.260217672947356,0.3564534999895841
ZEUS,200,14448,35.12115437686706,0.4113759999163449
ZGNX,200,8943,28.190298226988727,0.31723679997958243
ZION,200,14769,34.920837580969746,0.42292800010181963
ZIOP,200,8559,27.20709145906609,0.31458709994331
ZIXI,200,8321,25.86327742151539,0.32173029985278845
ZNH,200,13487,44.52176325849656,0.30293049989268184
ZUMZ,200,9271,27.075498620059527,0.3424128999467939
ZVO,200,8751,27.1428792990886,0.3224049999844283
ZYXI,200,8287,24.707310659546305,0.335406799800694
